date,no,no2,o3,so2,pm2_5,pm10,nh3,AQI_no2,AQI_so2,AQI_o3,AQI_pm2_5,issues,remedies,AQI
2022-08-07 07:00:00,3.97,43.18,39.7,64.85,17.22613278624739,76.44,5.89,39.98148148148148,86.0625,36.09090909090909,61.16695039796451,Increased respiratory symptoms in sensitive individuals(SO2),"Avoid strenuous outdoor activities, use air purifiers indoors.",86.0625
2022-08-07 08:00:00,2.32,36.33,48.64,51.98,11.094997229198354,53.84,4.88,33.638888888888886,69.975,44.21818181818182,46.22915512165981,Increased respiratory symptoms in sensitive individuals(SO2),"Avoid strenuous outdoor activities, use air purifiers indoors.",69.975
2022-08-07 09:00:00,1.79,35.3,57.94,51.02,10.756016176765355,52.4,4.62,32.68518518518518,68.775,59.18749999999999,44.81673406985565,Increased respiratory symptoms in sensitive individuals(SO2),"Avoid strenuous outdoor activities, use air purifiers indoors.",68.775
2022-08-07 10:00:00,2.46,43.87,50.78,63.9,14.263733154115524,65.22,5.51,40.62037037037037,84.875,46.163636363636364,54.837036654093,Increased respiratory symptoms in sensitive individuals(SO2),"Avoid strenuous outdoor activities, use air purifiers indoors.",84.875
2022-08-07 11:00:00,5.87,61.69,28.25,88.69,18.965252968294955,83.15,6.33,58.180851063829785,105.76818181818182,25.68181818181818,64.8830191630234,"Aggravation of respiratory conditions (asthma, bronchitis)(SO2)","Stay indoors, use air purifiers with HEPA filters, consider wearing masks.",105.76818181818182
2022-08-07 12:00:00,13.19,71.97,11.98,112.53,21.476660417624654,93.31,6.27,69.11702127659575,116.60454545454546,10.89090909090909,70.24927439663388,"Aggravation of respiratory conditions (asthma, bronchitis)(SO2)","Stay indoors, use air purifiers with HEPA filters, consider wearing masks.",116.60454545454546
2022-08-07 13:00:00,18.33,67.86,7.06,103.0,23.548866329454214,105.69,8.23,64.74468085106383,112.27272727272727,6.418181818181818,74.67706480652609,"Aggravation of respiratory conditions (asthma, bronchitis)(SO2)","Stay indoors, use air purifiers with HEPA filters, consider wearing masks.",112.27272727272727
2022-08-07 14:00:00,17.66,65.12,0.35,75.34,27.436831617794443,129.13,11.65,61.829787234042556,99.17500000000001,0.3181818181818182,82.98468294400521,Increased respiratory symptoms in sensitive individuals(SO2),"Avoid strenuous outdoor activities, use air purifiers indoors.",99.17500000000001
2022-08-07 15:00:00,19.67,61.01,0.01,61.99,31.60777239338309,152.12,13.3,57.45744680851064,82.48750000000001,0.00909090909090909,91.89694955851087,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",91.89694955851087
2022-08-07 16:00:00,16.09,58.95,0.04,50.54,32.09708417341681,159.37,13.05,55.265957446808514,68.175,0.03636363636363636,92.94248755003592,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",92.94248755003592
2022-08-07 17:00:00,12.18,55.52,0.1,41.48,31.0064494829802,159.39,12.67,51.61702127659575,56.849999999999994,0.09090909090909091,90.61207154482949,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",90.61207154482949
2022-08-07 18:00:00,9.61,52.78,0.2,35.76,28.273967434237676,148.26,10.64,48.870370370370374,49.666666666666664,0.18181818181818182,84.77343468854204,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",84.77343468854204
2022-08-07 19:00:00,6.09,49.35,0.51,30.99,23.548866329454214,122.92,7.35,45.69444444444444,43.041666666666664,0.4636363636363636,74.67706480652609,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",74.67706480652609
2022-08-07 20:00:00,3.02,44.55,1.79,31.47,20.377182743211534,104.71,6.52,41.25,43.70833333333333,1.6272727272727272,67.89996312652038,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",67.89996312652038
2022-08-07 21:00:00,0.75,37.36,6.62,31.95,17.562166177354886,89.81,5.95,34.592592592592595,44.375,6.0181818181818185,61.884970464433515,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",61.884970464433515
2022-08-07 22:00:00,0.15,32.56,13.59,33.86,16.097178498579225,82.74,6.02,30.14814814814815,47.02777777777778,12.354545454545454,58.75465491149407,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",58.75465491149407
2022-08-07 23:00:00,0.17,32.9,13.59,35.76,16.542275358730386,85.41,6.4,30.462962962962962,49.666666666666664,12.354545454545454,59.70571657848373,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",59.70571657848373
2022-08-08 00:00:00,0.53,36.33,9.3,39.1,18.37277304186858,92.55,7.03,33.638888888888886,53.875,8.454545454545455,63.6170364142491,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",63.6170364142491
2022-08-08 01:00:00,3.46,42.5,3.62,45.78,22.216523410326246,108.62,9.25,39.351851851851855,62.225,3.290909090909091,71.83017822719283,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",71.83017822719283
2022-08-08 02:00:00,16.32,50.04,5.32,61.99,30.0543548748423,144.52,13.81,46.333333333333336,82.48750000000001,4.836363636363637,88.57768135650065,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",88.57768135650065
2022-08-08 03:00:00,27.94,65.8,14.84,90.6,38.42866070060013,180.39,17.73,62.5531914893617,106.63636363636363,13.49090909090909,107.57165175150034,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",107.57165175150034
2022-08-08 04:00:00,24.36,87.74,34.69,158.31,32.565762324172,150.25,12.54,85.89361702127658,137.41363636363636,31.53636363636363,93.94393659011111,"Aggravation of respiratory conditions (asthma, bronchitis)(SO2)","Stay indoors, use air purifiers with HEPA filters, consider wearing masks.",137.41363636363636
2022-08-08 05:00:00,26.82,91.85,54.36,192.64,30.151627698583944,139.03,10.13,90.2659574468085,152.78991596638656,49.418181818181814,88.78552927047852,Severe respiratory distress(SO2),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",152.78991596638656
2022-08-08 06:00:00,23.25,90.48,91.55,211.72,32.898848053954,147.18,7.98,88.80851063829788,160.80672268907563,163.875,94.65565823494444,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",163.875
2022-08-08 07:00:00,10.39,66.49,160.22,169.75,33.55028120689046,143.58,4.75,63.28723404255319,142.61363636363637,257.6808510638298,96.0476094164326,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",257.6808510638298
2022-08-08 08:00:00,4.14,47.98,208.85,131.61,32.568709985497506,135.94,3.55,44.425925925925924,125.27727272727273,304.3170731707317,93.9502350117468,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",304.3170731707317
2022-08-08 09:00:00,2.49,45.93,214.58,122.07,30.425760201855848,127.04,3.74,42.52777777777778,120.94090909090909,307.11219512195123,89.37128248259796,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",307.11219512195123
2022-08-08 10:00:00,2.43,54.15,191.69,127.79,28.141322674589983,118.71,4.88,50.159574468085104,123.5409090909091,291.1595744680851,84.49000571493586,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",291.1595744680851
2022-08-08 11:00:00,3.38,72.66,161.65,146.87,27.55768573214012,117.55,6.4,69.85106382978722,132.21363636363637,259.20212765957444,83.24291823106863,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",259.20212765957444
2022-08-08 12:00:00,4.19,95.96,114.44,169.75,26.036692488179877,113.67,7.92,94.63829787234042,142.61363636363637,208.9787234042553,79.99293266705102,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",208.9787234042553
2022-08-08 13:00:00,36.21,148.06,15.91,158.31,45.52957683374011,212.39,31.16,118.1,137.41363636363636,14.463636363636363,125.32394208435028,"Aggravation of respiratory conditions (asthma, bronchitis)(SO2)","Stay indoors, use air purifiers with HEPA filters, consider wearing masks.",137.41363636363636
2022-08-08 14:00:00,123.38,131.61,0.06,139.24,90.00094325162418,421.47,57.76,111.77307692307693,128.74545454545455,0.05454545454545454,168.21102276401274,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",168.21102276401274
2022-08-08 21:00:00,13.08,43.87,0.05,28.37,29.473665593717943,152.8,7.73,40.62037037037037,39.40277777777778,0.045454545454545456,87.3368922942691,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",87.3368922942691
2022-08-08 22:00:00,5.64,38.39,0.45,28.13,25.877518776602646,134.08,7.22,35.5462962962963,39.06944444444444,0.40909090909090906,79.6528178987236,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",79.6528178987236
2022-08-08 23:00:00,4.08,35.99,0.82,29.33,24.41547875915249,126.79,6.97,33.324074074074076,40.73611111111111,0.7454545454545454,76.52880076741985,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",76.52880076741985
2022-08-09 00:00:00,5.09,35.64,0.63,31.95,23.495808425595136,122.27,7.28,33.0,44.375,0.5727272727272728,74.56369321708362,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",74.56369321708362
2022-08-09 01:00:00,10.84,37.01,0.32,37.67,24.75740747291099,128.41,9.75,34.26851851851852,52.087500000000006,0.2909090909090909,77.25941767716023,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",77.25941767716023
2022-08-09 02:00:00,27.94,41.81,2.44,50.54,31.486918279037415,161.03,15.58,38.71296296296296,68.175,2.2181818181818183,91.63871427144747,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",91.63871427144747
2022-08-09 03:00:00,41.57,54.15,9.66,71.53,38.75290344640562,190.33,18.49,50.159574468085104,94.4125,8.781818181818181,108.38225861601404,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",108.38225861601404
2022-08-09 04:00:00,24.81,68.55,19.67,105.86,35.35719759942462,160.88,11.53,65.47872340425532,113.57272727272728,17.881818181818183,99.90854187911245,"Aggravation of respiratory conditions (asthma, bronchitis)(SO2)","Stay indoors, use air purifiers with HEPA filters, consider wearing masks.",113.57272727272728
2022-08-09 05:00:00,14.75,67.86,41.13,115.39,29.36165446334878,132.16,10.01,64.74468085106383,117.90454545454546,37.39090909090909,87.09755227211278,"Aggravation of respiratory conditions (asthma, bronchitis)(SO2)","Stay indoors, use air purifiers with HEPA filters, consider wearing masks.",117.90454545454546
2022-08-09 06:00:00,7.38,56.21,84.4,110.63,27.106693549337958,118.34,8.61,52.351063829787236,115.74090909090908,144.66666666666669,82.2792597208076,"Aggravation of respiratory conditions (asthma, bronchitis)(O3)","Stay indoors, use air purifiers with HEPA filters, consider wearing masks.",144.66666666666669
2022-08-09 07:00:00,2.74,38.04,115.87,83.92,19.17748458373127,85.04,5.57,35.22222222222222,103.6,210.5,65.33650552079331,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",210.5
2022-08-09 08:00:00,1.87,36.67,103.0,76.29,12.397863535071275,60.3,5.57,33.9537037037037,100.13181818181819,192.5,50.85013575869931,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",192.5
2022-08-09 09:00:00,1.51,40.1,88.69,80.11,9.211441642201077,49.43,6.14,37.12962962962963,101.86818181818182,156.725,38.38100684250449,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",156.725
2022-08-09 10:00:00,2.74,41.81,86.55,86.78,8.966785752184217,49.7,7.22,38.71296296296296,104.9,151.375,37.361607300767574,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",151.375
2022-08-09 11:00:00,4.47,45.24,85.12,89.65,9.550422694634078,53.42,8.61,41.88888888888889,106.20454545454545,147.0666666666667,39.79342789430866,"Aggravation of respiratory conditions (asthma, bronchitis)(O3)","Stay indoors, use air purifiers with HEPA filters, consider wearing masks.",147.0666666666667
2022-08-09 12:00:00,5.03,47.98,74.39,82.97,9.453149870892434,55.2,10.01,44.425925925925924,103.16818181818182,111.3,39.388124462051806,"Aggravation of respiratory conditions (asthma, bronchitis)(O3)","Stay indoors, use air purifiers with HEPA filters, consider wearing masks.",111.3
2022-08-09 13:00:00,4.25,66.49,41.13,70.57,15.236461391531959,86.11,17.99,63.28723404255319,93.21249999999999,37.39090909090909,56.915515793871705,Increased respiratory symptoms in sensitive individuals(SO2),"Avoid strenuous outdoor activities, use air purifiers indoors.",93.21249999999999
2022-08-09 14:00:00,3.63,81.57,5.81,60.08,27.310082180797757,149.18,28.12,79.32978723404254,80.1,5.281818181818181,82.71385081367042,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",82.71385081367042
2022-08-09 15:00:00,12.07,76.09,0.21,60.56,39.41317958331859,209.8,29.89,73.5,80.7,0.1909090909090909,110.03294895829647,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",110.03294895829647
2022-08-09 16:00:00,17.21,71.29,0.03,60.08,47.06530838432787,247.87,25.33,68.3936170212766,80.1,0.02727272727272727,129.1632709608197,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",129.1632709608197
2022-08-09 17:00:00,20.12,67.86,0.01,56.74,50.343107778288704,264.58,21.03,64.74468085106383,75.92500000000001,0.00909090909090909,137.35776944572177,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",137.35776944572177
2022-08-09 18:00:00,20.79,64.43,0.01,49.11,47.71084621461332,250.06,15.2,61.09574468085107,66.3875,0.00909090909090909,130.7771155365333,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",130.7771155365333
2022-08-09 19:00:00,15.87,61.01,0.03,39.58,40.21789112518128,209.74,9.37,57.45744680851064,54.474999999999994,0.02727272727272727,112.04472781295321,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",112.04472781295321
2022-08-09 20:00:00,6.93,55.52,0.55,34.81,34.260667586337,176.02,7.47,51.61702127659575,48.34722222222222,0.5,97.56552903063462,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",97.56552903063462
2022-08-09 21:00:00,1.01,45.24,6.53,31.95,29.491351561670967,148.67,6.65,41.88888888888889,44.375,5.9363636363636365,87.37468282408327,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",87.37468282408327
2022-08-09 22:00:00,0.04,34.96,18.06,31.95,26.284296039522246,129.87,6.4,32.370370370370374,44.375,16.418181818181818,80.52200008444925,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",80.52200008444925
2022-08-09 23:00:00,0.02,32.9,21.46,33.38,25.426526593800478,123.7,6.46,30.462962962962962,46.361111111111114,19.509090909090908,78.68915938846256,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",78.68915938846256
2022-08-10 00:00:00,0.06,35.64,19.49,35.29,25.18187070378362,121.47,7.16,33.0,49.013888888888886,17.718181818181815,78.16639039270004,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",78.16639039270004
2022-08-10 01:00:00,0.91,43.87,12.34,41.01,26.467051041703513,127.93,9.37,40.62037037037037,56.262499999999996,11.218181818181817,80.9125022258622,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",80.9125022258622
2022-08-10 02:00:00,9.95,52.78,16.81,53.41,33.66229233725962,159.09,14.19,48.870370370370374,71.76249999999999,15.28181818181818,96.28694943858893,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",96.28694943858893
2022-08-10 03:00:00,15.87,60.32,45.06,65.8,35.72270760378716,164.69,16.97,56.72340425531915,87.25,40.96363636363636,100.8067690094679,"Headaches, dizziness(pm2_5)","Increase ventilation, avoid using gas stoves without proper exhaust.",100.8067690094679
2022-08-10 04:00:00,8.72,44.55,88.69,72.48,19.57836652399986,93.62,11.78,41.25,95.60000000000001,156.725,66.19309086324756,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",156.725
2022-08-10 05:00:00,6.03,37.7,113.01,75.34,12.910756605709032,66.23,9.75,34.90740740740741,99.17500000000001,207.45744680851064,51.946061123309896,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",207.45744680851064
2022-08-10 06:00:00,4.64,34.96,123.02,79.15,10.870974968460024,56.87,7.73,32.370370370370374,101.43181818181819,218.1063829787234,45.295729035250105,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",218.1063829787234
2022-08-10 07:00:00,4.08,31.19,115.87,72.48,8.427363729616923,47.18,6.21,28.87962962962963,95.60000000000001,210.5,35.11401554007052,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",210.5
2022-08-10 08:00:00,3.69,28.79,111.58,66.76,6.720667822149908,40.8,5.7,26.65740740740741,88.45,205.93617021276594,28.002782592291286,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",205.93617021276594
2022-08-10 09:00:00,2.82,27.42,113.01,61.99,5.9159562802872205,37.55,5.64,25.38888888888889,82.48750000000001,207.45744680851064,24.649817834530086,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",207.45744680851064
2022-08-10 10:00:00,4.36,43.18,103.0,71.53,9.523893742704539,54.27,10.01,39.98148148148148,94.4125,192.5,39.68289059460225,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",192.5
2022-08-10 11:00:00,7.82,64.43,89.41,90.6,14.767783240776767,78.23,14.44,61.09574468085107,106.63636363636363,158.52499999999998,55.91406675379651,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",158.52499999999998
2022-08-10 12:00:00,11.73,85.68,62.94,107.77,18.340348767288035,95.24,17.99,83.70212765957447,114.44090909090909,74.8125,63.547753776256485,"Aggravation of respiratory conditions (asthma, bronchitis)(SO2)","Stay indoors, use air purifiers with HEPA filters, consider wearing masks.",114.44090909090909
2022-08-10 13:00:00,7.38,98.71,31.83,104.9,20.044097013429546,106.14,21.79,97.56382978723403,113.13636363636364,28.936363636363634,67.18824148168707,"Aggravation of respiratory conditions (asthma, bronchitis)(SO2)","Stay indoors, use air purifiers with HEPA filters, consider wearing masks.",113.13636363636364
2022-08-10 14:00:00,0.8,93.22,12.87,81.06,22.829636966031153,124.21,27.61,91.72340425531914,102.3,11.7,73.14024992741699,"Aggravation of respiratory conditions (asthma, bronchitis)(SO2)","Stay indoors, use air purifiers with HEPA filters, consider wearing masks.",102.3
2022-08-10 15:00:00,0.61,78.14,10.46,65.8,26.189970877106106,143.52,31.41,75.68085106382979,87.25,9.50909090909091,80.32045059210706,Increased respiratory symptoms in sensitive individuals(SO2),"Avoid strenuous outdoor activities, use air purifiers indoors.",87.25
2022-08-10 16:00:00,0.28,63.75,13.95,55.79,25.299777156803792,140.5,29.13,60.37234042553192,74.7375,12.68181818181818,78.41832725812776,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",78.41832725812776
2022-08-10 17:00:00,0.06,53.47,20.56,47.21,22.393383089856506,126.45,25.84,49.50925925925926,64.0125,18.690909090909088,72.20808352533442,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",72.20808352533442
2022-08-10 22:00:00,0.01,26.05,30.04,38.62,5.453173452183038,39.07,12.03,24.12037037037037,53.275,27.30909090909091,22.72155605076266,Increased respiratory symptoms in sensitive individuals(SO2),"Avoid strenuous outdoor activities, use air purifiers indoors.",53.275
2022-08-10 23:00:00,0.03,27.08,23.6,41.48,4.574770377182744,35.74,11.91,25.074074074074073,56.849999999999994,21.454545454545457,19.061543238261432,Increased respiratory symptoms in sensitive individuals(SO2),"Avoid strenuous outdoor activities, use air purifiers indoors.",56.849999999999994
2022-08-11 00:00:00,0.09,28.45,18.78,42.92,3.5254029453031963,31.47,11.91,26.34259259259259,58.650000000000006,17.072727272727274,14.68917893876332,Increased respiratory symptoms in sensitive individuals(SO2),"Avoid strenuous outdoor activities, use air purifiers indoors.",58.650000000000006
2022-08-11 01:00:00,0.57,31.53,14.48,47.21,2.868074469715727,29.01,12.03,29.194444444444446,64.0125,13.163636363636364,11.950310290482198,Increased respiratory symptoms in sensitive individuals(SO2),"Avoid strenuous outdoor activities, use air purifiers indoors.",64.0125
2022-08-11 02:00:00,6.31,33.24,12.34,56.74,3.8673316590617,34.03,12.41,30.77777777777778,75.92500000000001,11.218181818181817,16.113881912757083,Increased respiratory symptoms in sensitive individuals(SO2),"Avoid strenuous outdoor activities, use air purifiers indoors.",75.92500000000001
2022-08-11 03:00:00,10.39,34.96,14.13,66.76,4.76342070201502,37.07,10.51,32.370370370370374,88.45,12.845454545454546,19.847586258395918,Increased respiratory symptoms in sensitive individuals(SO2),"Avoid strenuous outdoor activities, use air purifiers indoors.",88.45
2022-08-11 04:00:00,8.94,35.3,23.6,70.57,5.075872802518481,36.5,7.47,32.68518518518518,93.21249999999999,21.454545454545457,21.149470010493673,Increased respiratory symptoms in sensitive individuals(SO2),"Avoid strenuous outdoor activities, use air purifiers indoors.",93.21249999999999
2022-08-11 05:00:00,8.27,34.62,44.7,73.43,6.66760991829083,41.72,6.33,32.05555555555555,96.78750000000001,40.63636363636364,27.78170799287846,Increased respiratory symptoms in sensitive individuals(SO2),"Avoid strenuous outdoor activities, use air purifiers indoors.",96.78750000000001
2022-08-11 06:00:00,6.93,32.9,80.11,74.39,9.467888177519958,51.05,5.64,30.462962962962962,97.9875,130.36666666666667,39.44953407299983,"Aggravation of respiratory conditions (asthma, bronchitis)(O3)","Stay indoors, use air purifiers with HEPA filters, consider wearing masks.",130.36666666666667
2022-08-11 07:00:00,5.03,30.85,125.89,75.34,14.42290686569276,67.63,5.0,28.564814814814817,99.17500000000001,221.1595744680851,55.17715142242042,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",221.1595744680851
2022-08-11 08:00:00,3.74,29.82,133.04,69.62,15.805360027354297,71.97,4.81,27.61111111111111,92.025,228.7659574468085,58.13111116956046,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",228.7659574468085
2022-08-11 09:00:00,3.16,29.47,124.45,63.9,15.12150259983729,69.35,4.81,27.287037037037035,84.875,219.62765957446808,56.66987735007968,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",219.62765957446808
2022-08-11 10:00:00,2.65,32.22,113.01,61.99,14.42290686569276,67.05,5.13,29.833333333333332,82.48750000000001,207.45744680851064,55.17715142242042,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",207.45744680851064
2022-08-11 11:00:00,2.6,40.78,98.71,68.66,14.478912430877342,68.23,6.27,37.75925925925926,90.82499999999999,181.77499999999998,55.29682143349859,Severe respiratory distress(O3),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",181.77499999999998
2022-08-11 12:00:00,2.21,52.09,74.39,73.43,13.600509355877048,66.36,7.85,48.23148148148149,96.78750000000001,111.3,53.41989178606207,"Aggravation of respiratory conditions (asthma, bronchitis)(O3)","Stay indoors, use air purifiers with HEPA filters, consider wearing masks.",111.3
2022-08-11 13:00:00,1.7,61.01,50.07,72.48,14.237204202185987,73.64,11.4,57.45744680851064,95.60000000000001,45.518181818181816,54.780350859371765,Increased respiratory symptoms in sensitive individuals(SO2),"Avoid strenuous outdoor activities, use air purifiers indoors.",95.60000000000001
2022-08-11 14:00:00,0.08,61.69,33.62,63.9,17.974838762925497,95.62,15.45,58.180851063829785,84.875,30.56363636363636,62.76674949343055,Increased respiratory symptoms in sensitive individuals(SO2),"Avoid strenuous outdoor activities, use air purifiers indoors.",84.875
2022-08-11 15:00:00,0.01,56.21,29.68,58.17,21.21431855965477,113.6,16.72,52.351063829787236,77.7125,26.98181818181818,69.6887148710572,Increased respiratory symptoms in sensitive individuals(SO2),"Avoid strenuous outdoor activities, use air purifiers indoors.",77.7125
2022-08-11 16:00:00,0.01,51.41,30.4,52.45,23.849527784655653,126.74,16.09,47.60185185185185,70.5625,27.636363636363633,75.31950381336678,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",75.31950381336678
2022-08-11 17:00:00,0.01,50.72,31.11,48.16,27.439779279119946,143.11,15.33,46.96296296296296,65.19999999999999,28.28181818181818,82.99098136564092,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",82.99098136564092
2022-08-11 18:00:00,0.01,48.67,30.04,42.44,27.383773713935366,143.38,12.29,45.06481481481482,58.05,27.30909090909091,82.87131135456275,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",82.87131135456275
2022-08-11 19:00:00,0.01,43.18,26.46,35.29,23.030077936165448,123.95,8.36,39.98148148148148,49.013888888888886,24.054545454545455,73.56854259864411,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",73.56854259864411
2022-08-11 20:00:00,0.02,36.33,23.25,32.42,19.094950066617145,104.55,7.22,33.638888888888886,45.02777777777778,21.136363636363637,65.16014971499389,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",65.16014971499389
2022-08-11 21:00:00,0.03,31.19,21.64,30.99,16.05001591737116,88.87,6.78,28.87962962962963,43.041666666666664,19.672727272727272,58.65388016532299,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",58.65388016532299
2022-08-11 22:00:00,0.04,28.79,20.03,31.47,14.024972586749671,78.27,6.59,26.65740740740741,43.70833333333333,18.20909090909091,54.32686450160186,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",54.32686450160186
2022-08-11 23:00:00,0.06,28.1,19.49,32.9,12.621885795809606,70.48,6.33,26.01851851851852,45.69444444444444,17.718181818181815,51.32881580301198,Minor headaches(pm2_5),"Ventilate indoor spaces, reduce sources of CO (e.g., gas appliances).",51.32881580301198
2022-08-12 00:00:00,0.09,29.47,18.95,36.72,11.646209897067667,64.96,6.46,27.287037037037035,50.9,17.227272727272727,48.52587457111528,Severe respiratory distress(SO2),"Remain indoors with air purifiers, seek medical attention if symptoms worsen.",50.9
2022-08-12 01:00:00,0.53,34.27,15.56,41.96,11.705163123577753,65.28,7.98,31.731481481481485,57.45,14.145454545454545,48.771513014907306,Increased respiratory symptoms in sensitive individuals(SO2),"Avoid strenuous outdoor activities, use air purifiers indoors.",57.45
2022-08-12 02:00:00,6.93,37.7,17.7,50.54,13.747892422152264,76.63,11.65,34.90740740740741,68.175,16.09090909090909,53.73481286784671,Increased respiratory symptoms in sensitive individuals(SO2),"Avoid strenuous outdoor activities, use air purifiers indoors.",68.175
